County Name,State,Household Median Income,Family's Median Income,Total Population,State Code,County Code,State Abbr
Meigs,Ohio,44899,54625,23078,39,105,OH
Champaign,Ohio,60112,70583,38845,39,021,OH
Greene,Ohio,68720,87293,166502,39,057,OH
Lawrence,Ohio,45118,58613,60184,39,087,OH
Morgan,Ohio,42341,49694,14640,39,115,OH
Wyandot,Ohio,55767,67718,22000,39,175,OH
Erie,Ohio,54226,67157,74780,39,043,OH
Logan,Ohio,56754,71595,45316,39,091,OH
Summit,Ohio,57181,75644,541334,39,153,OH
Shelby,Ohio,63806,77313,48749,39,149,OH
Williams,Ohio,53183,64155,36816,39,171,OH
Columbiana,Ohio,48345,62373,103190,39,029,OH
Fulton,Ohio,63092,73120,42253,39,051,OH
Gallia,Ohio,44858,60604,30088,39,053,OH
Mahoning,Ohio,46042,61674,229961,39,099,OH
Scioto,Ohio,41330,55620,76040,39,145,OH
Morrow,Ohio,59452,70160,35043,39,117,OH
Preble,Ohio,58957,71108,41093,39,135,OH
Allen,Ohio,53131,64429,103175,39,003,OH
Crawford,Ohio,44971,56791,41821,39,033,OH
Guernsey,Ohio,45917,55333,39111,39,059,OH
Mercer,Ohio,62952,72416,40884,39,107,OH
Clark,Ohio,50873,63300,134726,39,023,OH
Lorain,Ohio,58427,74005,307670,39,093,OH
Montgomery,Ohio,51542,67075,531670,39,113,OH
Warren,Ohio,87125,103023,229132,39,165,OH
Ashtabula,Ohio,46700,57571,97830,39,007,OH
Union,Ohio,86715,99458,56707,39,159,OH
Pike,Ohio,42832,57500,28000,39,131,OH
Paulding,Ohio,55330,66610,18809,39,125,OH
Hamilton,Ohio,57212,77814,813589,39,061,OH
Franklin,Ohio,61305,76424,1290360,39,049,OH
Marion,Ohio,47498,59647,65299,39,101,OH
Tuscarawas,Ohio,53243,64994,92335,39,157,OH
Wayne,Ohio,58300,70575,116099,39,169,OH
Brown,Ohio,54575,64859,43572,39,015,OH
Butler,Ohio,66117,82410,380019,39,017,OH
Harrison,Ohio,49689,58362,15211,39,067,OH
Knox,Ohio,57749,68569,61481,39,083,OH
Licking,Ohio,64589,79339,173750,39,089,OH
Richland,Ohio,49547,62062,121100,39,139,OH
Vinton,Ohio,45673,58091,13083,39,163,OH
Carroll,Ohio,55267,67551,27332,39,019,OH
Hancock,Ohio,58450,76288,75837,39,063,OH
Clermont,Ohio,66968,82687,204275,39,025,OH
Fairfield,Ohio,67609,81243,154457,39,045,OH
Defiance,Ohio,59931,70613,38160,39,039,OH
Highland,Ohio,44169,56811,43016,39,071,OH
Henry,Ohio,59695,71908,27208,39,069,OH
Jefferson,Ohio,46581,60044,66371,39,081,OH
Portage,Ohio,57618,75088,162511,39,133,OH
Putnam,Ohio,64822,80763,33911,39,137,OH
Belmont,Ohio,50904,66048,68024,39,013,OH
Clinton,Ohio,52815,63523,41957,39,027,OH
Fayette,Ohio,47308,57181,28620,39,047,OH
Perry,Ohio,50150,59481,36022,39,127,OH
Pickaway,Ohio,63633,76290,57762,39,129,OH
Madison,Ohio,68022,77156,44135,39,097,OH
Muskingum,Ohio,47254,60565,86131,39,119,OH
Sandusky,Ohio,54089,66950,59029,39,143,OH
Van Wert,Ohio,54254,65337,28261,39,161,OH
Washington,Ohio,50021,63476,60426,39,167,OH
Auglaize,Ohio,64074,79052,45729,39,011,OH
Darke,Ohio,55620,67797,51513,39,037,OH
Ottawa,Ohio,59099,77521,40632,39,123,OH
Hardin,Ohio,50506,62807,31425,39,065,OH
Jackson,Ohio,47550,53191,32450,39,079,OH
Huron,Ohio,52560,64277,58339,39,077,OH
Athens,Ohio,40905,62847,65917,39,009,OH
Adams,Ohio,39079,48734,27776,39,001,OH
Medina,Ohio,76600,94807,177980,39,103,OH
Lucas,Ohio,48736,64703,431102,39,095,OH
Noble,Ohio,46897,56993,14416,39,121,OH
Seneca,Ohio,52500,63929,55351,39,147,OH
Stark,Ohio,53860,68247,372404,39,151,OH
Coshocton,Ohio,46606,56193,36585,39,031,OH
Delaware,Ohio,106908,125501,201135,39,041,OH
Geauga,Ohio,82303,100455,93843,39,055,OH
Hocking,Ohio,52363,66286,28390,39,073,OH
Lake,Ohio,64466,80053,229954,39,085,OH
Ross,Ohio,51092,63203,76948,39,141,OH
Cuyahoga,Ohio,50366,68520,1247451,39,035,OH
Holmes,Ohio,63753,71315,43901,39,075,OH
Miami,Ohio,61041,78033,105371,39,109,OH
Monroe,Ohio,45289,55592,13942,39,111,OH
Trumbull,Ohio,47280,59868,200367,39,155,OH
Wood,Ohio,62390,83015,130150,39,173,OH
Ashland,Ohio,52823,64854,53536,39,005,OH
Kay,Oklahoma,46809,57722,44402,40,071,OK
Craig,Oklahoma,43329,49414,14390,40,035,OK
Canadian,Oklahoma,72056,84703,140455,40,017,OK
Latimer,Oklahoma,44214,52177,10348,40,077,OK
Texas,Oklahoma,52282,60405,20805,40,139,OK
Pushmataha,Oklahoma,37692,48125,11128,40,127,OK
Johnston,Oklahoma,41332,49662,11064,40,069,OK
Beaver,Oklahoma,52349,56789,5377,40,007,OK
Hughes,Oklahoma,39365,51127,13372,40,063,OK
Comanche,Oklahoma,52161,64331,121762,40,031,OK
Adair,Oklahoma,34695,43762,22220,40,001,OK
Stephens,Oklahoma,47214,60407,43647,40,137,OK
Carter,Oklahoma,51419,62891,48319,40,019,OK
Greer,Oklahoma,41488,55469,5861,40,055,OK
McIntosh,Oklahoma,39084,50457,19725,40,091,OK
Murray,Oklahoma,52478,62242,13946,40,099,OK
Ottawa,Oklahoma,39872,48916,31454,40,115,OK
Wagoner,Oklahoma,62795,74052,78958,40,145,OK
Caddo,Oklahoma,46592,57524,29242,40,015,OK
Muskogee,Oklahoma,43078,55254,68736,40,101,OK
Bryan,Oklahoma,44212,56497,46457,40,013,OK
Dewey,Oklahoma,52428,65395,4922,40,043,OK
Harper,Oklahoma,46154,67250,3760,40,059,OK
Logan,Oklahoma,65357,77922,46683,40,083,OK
Tulsa,Oklahoma,55517,70665,646419,40,143,OK
Washington,Oklahoma,54997,67480,51886,40,147,OK
Harmon,Oklahoma,48344,60852,2710,40,057,OK
Haskell,Oklahoma,42348,55859,12687,40,061,OK
Okmulgee,Oklahoma,42998,53512,38749,40,111,OK
Osage,Oklahoma,49103,60339,47226,40,113,OK
Jefferson,Oklahoma,39895,50208,6158,40,067,OK
Garfield,Oklahoma,54006,66807,61898,40,047,OK
Garvin,Oklahoma,47125,58147,27835,40,049,OK
Pittsburg,Oklahoma,46784,60106,44146,40,121,OK
Pontotoc,Oklahoma,50392,63448,38355,40,123,OK
Roger Mills,Oklahoma,51302,61845,3667,40,129,OK
Woodward,Oklahoma,60147,76071,20727,40,153,OK
Cherokee,Oklahoma,42774,56139,48664,40,021,OK
Delaware,Oklahoma,41696,51506,42433,40,041,OK
Ellis,Oklahoma,53245,67355,4015,40,045,OK
Grady,Oklahoma,60875,72858,55071,40,051,OK
Payne,Oklahoma,41603,63468,81815,40,119,OK
Pottawatomie,Oklahoma,49250,60378,72154,40,125,OK
Creek,Oklahoma,51318,62863,71427,40,037,OK
Tillman,Oklahoma,42280,49375,7413,40,141,OK
Washita,Oklahoma,53274,66047,11225,40,149,OK
Cotton,Oklahoma,50885,58875,5858,40,033,OK
Kiowa,Oklahoma,38019,54115,8886,40,075,OK
Le Flore,Oklahoma,40677,49921,50026,40,079,OK
McCurtain,Oklahoma,37061,47566,33016,40,089,OK
Major,Oklahoma,54332,62949,7692,40,093,OK
Mayes,Oklahoma,50345,59955,41044,40,097,OK
Oklahoma,Oklahoma,54520,68790,787216,40,109,OK
Custer,Oklahoma,49900,65059,29152,40,039,OK
Love,Oklahoma,49399,61201,10063,40,085,OK
Beckham,Oklahoma,50721,60184,22268,40,009,OK
Choctaw,Oklahoma,34489,49413,14807,40,023,OK
Jackson,Oklahoma,49703,60217,25063,40,065,OK
Lincoln,Oklahoma,50671,63636,34895,40,081,OK
Pawnee,Oklahoma,48009,56096,16412,40,117,OK
Seminole,Oklahoma,39373,49525,24832,40,133,OK
Cimarron,Oklahoma,46328,56902,2174,40,025,OK
Blaine,Oklahoma,45792,54737,9556,40,011,OK
Coal,Oklahoma,40938,54286,5581,40,029,OK
Grant,Oklahoma,57727,70302,4397,40,053,OK
Kingfisher,Oklahoma,57777,66898,15694,40,073,OK
McClain,Oklahoma,67662,78191,39247,40,087,OK
Marshall,Oklahoma,45746,51533,16505,40,095,OK
Noble,Oklahoma,56117,66867,11335,40,103,OK
Nowata,Oklahoma,43145,52544,10322,40,105,OK
Rogers,Oklahoma,65434,77519,91353,40,131,OK
Sequoyah,Oklahoma,40351,48918,41709,40,135,OK
Alfalfa,Oklahoma,61852,73389,5847,40,003,OK
Woods,Oklahoma,54282,76990,9043,40,151,OK
Cleveland,Oklahoma,64016,77196,279274,40,027,OK
Okfuskee,Oklahoma,38411,46186,12067,40,107,OK
Atoka,Oklahoma,39316,46875,13823,40,005,OK
Lane,Oregon,52426,68798,373340,41,039,OR
Washington,Oregon,82215,97196,589481,41,067,OR
Clatsop,Oregon,54886,71748,39102,41,007,OR
Jackson,Oregon,53412,66473,216574,41,029,OR
Grant,Oregon,44712,56161,7189,41,023,OR
Clackamas,Oregon,80484,97130,410463,41,005,OR
Tillamook,Oregon,49895,61990,26389,41,057,OR
Josephine,Oregon,45616,54525,86251,41,033,OR
Umatilla,Oregon,54699,64956,77129,41,059,OR
Columbia,Oregon,62257,78223,51375,41,009,OR
Wasco,Oregon,53105,64120,26130,41,065,OR
Union,Oregon,52171,63265,26337,41,061,OR
Marion,Oregon,59625,69928,339641,41,047,OR
Douglas,Oregon,47267,56022,109114,41,019,OR
Jefferson,Oregon,53277,64413,23607,41,031,OR
Polk,Oregon,62691,76751,83037,41,053,OR
Deschutes,Oregon,67043,77395,186251,41,017,OR
Linn,Oregon,55893,66596,125048,41,043,OR
Yamhill,Oregon,63902,75924,104831,41,071,OR
Baker,Oregon,45998,58285,16019,41,001,OR
Klamath,Oregon,46491,54956,66921,41,035,OR
Lincoln,Oregon,47882,57424,48547,41,041,OR
Benton,Oregon,62077,85730,91107,41,003,OR
Crook,Oregon,49006,63468,23011,41,013,OR
Sherman,Oregon,51071,63068,1642,41,055,OR
Harney,Oregon,40735,52556,7267,41,025,OR
Malheur,Oregon,43313,50152,30412,41,045,OR
Wallowa,Oregon,51224,66150,7004,41,063,OR
Wheeler,Oregon,40926,46731,1415,41,069,OR
Morrow,Oregon,54269,61236,11303,41,049,OR
Coos,Oregon,45051,58730,63686,41,011,OR
Curry,Oregon,48440,61946,22650,41,015,OR
Gilliam,Oregon,47500,62404,1878,41,021,OR
Hood River,Oregon,65679,77121,23209,41,027,OR
Lake,Oregon,37898,53665,7837,41,037,OR
Multnomah,Oregon,69176,86969,804606,41,051,OR
Delaware,Pennsylvania,74477,96632,564554,42,045,PA
Somerset,Pennsylvania,49089,61817,74361,42,111,PA
Cameron,Pennsylvania,41165,55868,4611,42,023,PA
Bucks,Pennsylvania,89139,109235,626806,42,017,PA
Lehigh,Pennsylvania,63897,76419,365052,42,077,PA
Clarion,Pennsylvania,46680,60827,38715,42,031,PA
Greene,Pennsylvania,54776,71052,36870,42,059,PA
Luzerne,Pennsylvania,53473,68437,317663,42,079,PA
Columbia,Pennsylvania,50550,64974,65715,42,037,PA
Jefferson,Pennsylvania,47603,60207,43846,42,065,PA
Perry,Pennsylvania,63718,75334,46053,42,099,PA
Sullivan,Pennsylvania,47407,62063,6135,42,113,PA
Pike,Pennsylvania,65928,80167,55453,42,103,PA
Snyder,Pennsylvania,58997,68106,40483,42,109,PA
Susquehanna,Pennsylvania,54966,66556,40970,42,115,PA
Crawford,Pennsylvania,50304,62085,85665,42,039,PA
Erie,Pennsylvania,51529,66569,273835,42,049,PA
Fulton,Pennsylvania,53476,64195,14506,42,057,PA
Juniata,Pennsylvania,53879,69444,24624,42,067,PA
Schuylkill,Pennsylvania,52280,64845,142674,42,107,PA
Wyoming,Pennsylvania,59415,70306,27327,42,131,PA
Adams,Pennsylvania,67253,81185,102470,42,001,PA
Armstrong,Pennsylvania,51410,64716,65867,42,005,PA
Clinton,Pennsylvania,50923,64516,38915,42,035,PA
Carbon,Pennsylvania,57006,70600,63887,42,025,PA
Centre,Pennsylvania,60403,87382,161960,42,027,PA
Northumberland,Pennsylvania,48671,63491,91761,42,097,PA
Northampton,Pennsylvania,70471,83909,302809,42,095,PA
Venango,Pennsylvania,49945,61816,51818,42,121,PA
Beaver,Pennsylvania,57807,74504,165833,42,007,PA
Lackawanna,Pennsylvania,52821,69523,210652,42,069,PA
McKean,Pennsylvania,48647,62535,41401,42,083,PA
Fayette,Pennsylvania,47364,62781,131302,42,051,PA
Montgomery,Pennsylvania,91546,113038,823823,42,091,PA
Clearfield,Pennsylvania,49015,60570,79908,42,033,PA
Lebanon,Pennsylvania,60281,73479,139729,42,075,PA
Lycoming,Pennsylvania,54241,66821,114330,42,081,PA
Montour,Pennsylvania,58333,77225,18259,42,093,PA
Warren,Pennsylvania,50250,62905,39756,42,123,PA
Butler,Pennsylvania,70668,90478,186899,42,019,PA
Elk,Pennsylvania,53440,70184,30340,42,047,PA
Lancaster,Pennsylvania,66056,78641,540999,42,071,PA
Mercer,Pennsylvania,50696,66019,111518,42,085,PA
Potter,Pennsylvania,45419,58084,16806,42,105,PA
Tioga,Pennsylvania,51324,61148,40944,42,117,PA
Dauphin,Pennsylvania,60715,76373,275632,42,043,PA
Franklin,Pennsylvania,63379,75385,154147,42,055,PA
Union,Pennsylvania,59399,74804,45111,42,119,PA
Wayne,Pennsylvania,56096,70110,51422,42,127,PA
Bedford,Pennsylvania,50509,61989,48337,42,009,PA
Monroe,Pennsylvania,63934,77100,168032,42,089,PA
Huntingdon,Pennsylvania,51678,63692,45369,42,061,PA
Washington,Pennsylvania,63543,81533,207212,42,125,PA
Philadelphia,Pennsylvania,45927,55121,1579075,42,101,PA
York,Pennsylvania,66457,78786,445565,42,133,PA
Indiana,Pennsylvania,49320,65358,85032,42,063,PA
Cumberland,Pennsylvania,71269,89084,249328,42,041,PA
Allegheny,Pennsylvania,61043,85477,1221744,42,003,PA
Westmoreland,Pennsylvania,60471,78323,352590,42,129,PA
Forest,Pennsylvania,39717,46444,7313,42,053,PA
Blair,Pennsylvania,49181,64340,123157,42,013,PA
Lawrence,Pennsylvania,50204,64436,86727,42,073,PA
Bradford,Pennsylvania,52358,64355,60963,42,015,PA
Cambria,Pennsylvania,46659,63640,133009,42,021,PA
Chester,Pennsylvania,100214,122704,519560,42,029,PA
Berks,Pennsylvania,63728,77727,418025,42,011,PA
Mifflin,Pennsylvania,50219,58459,46276,42,087,PA
Kent,Rhode Island,73521,93034,163869,44,003,RI
Washington,Rhode Island,85531,107636,126060,44,009,RI
Newport,Rhode Island,79454,103500,82801,44,005,RI
Providence,Rhode Island,58974,75620,635737,44,007,RI
Bristol,Rhode Island,83092,112763,48764,44,001,RI
Newberry,South Carolina,44226,58454,38194,45,071,SC
Clarendon,South Carolina,40900,53728,33957,45,027,SC
Sumter,South Carolina,45661,53262,106757,45,085,SC
Barnwell,South Carolina,35803,50777,21346,45,011,SC
Darlington,South Carolina,38448,52767,67027,45,031,SC
York,South Carolina,65361,82022,265872,45,091,SC
Cherokee,South Carolina,36883,51579,56895,45,021,SC
Jasper,South Carolina,45601,53819,28657,45,053,SC
Lee,South Carolina,32371,47200,17365,45,061,SC
Abbeville,South Carolina,38741,51860,24627,45,001,SC
Aiken,South Carolina,51399,62977,168301,45,003,SC
Allendale,South Carolina,27185,48640,9024,45,005,SC
Edgefield,South Carolina,49127,62131,26927,45,037,SC
Chester,South Carolina,42442,54934,32311,45,023,SC
Colleton,South Carolina,36324,43883,37585,45,029,SC
Marion,South Carolina,32063,41353,31308,45,067,SC
Lexington,South Carolina,61173,74529,290278,45,063,SC
Oconee,South Carolina,49134,62488,77528,45,073,SC
Berkeley,South Carolina,63309,72504,215044,45,015,SC
Charleston,South Carolina,64022,84311,401165,45,019,SC
Georgetown,South Carolina,48456,62781,61952,45,043,SC
Marlboro,South Carolina,33586,42991,26753,45,069,SC
Anderson,South Carolina,50865,64649,198064,45,007,SC
Chesterfield,South Carolina,41505,49740,45953,45,025,SC
Greenwood,South Carolina,42336,54114,70411,45,047,SC
Horry,South Carolina,50704,61018,332172,45,051,SC
Kershaw,South Carolina,51479,62171,65112,45,055,SC
Orangeburg,South Carolina,37955,48579,87687,45,075,SC
Spartanburg,South Carolina,52332,64135,307617,45,083,SC
Bamberg,South Carolina,31422,52016,14376,45,009,SC
Beaufort,South Carolina,68377,79429,186095,45,013,SC
Calhoun,South Carolina,46339,65323,14663,45,017,SC
Dillon,South Carolina,30812,41080,30689,45,033,SC
Saluda,South Carolina,45714,55271,20303,45,081,SC
Richland,South Carolina,54767,73179,411357,45,079,SC
Fairfield,South Carolina,38213,47765,22565,45,039,SC
Hampton,South Carolina,33429,44061,19564,45,049,SC
Greenville,South Carolina,60351,75855,507003,45,045,SC
Lancaster,South Carolina,58849,71176,92308,45,057,SC
Dorchester,South Carolina,63080,78800,158299,45,035,SC
Florence,South Carolina,47058,57829,138475,45,041,SC
Laurens,South Carolina,43304,52277,66846,45,059,SC
McCormick,South Carolina,43633,60544,9531,45,065,SC
Pickens,South Carolina,49573,65076,124029,45,077,SC
Union,South Carolina,41186,48762,27490,45,087,SC
Williamsburg,South Carolina,32485,47007,31324,45,089,SC
Lyman,South Dakota,53862,59000,3848,46,085,SD
Deuel,South Dakota,65437,71648,4318,46,039,SD
Brule,South Dakota,57196,67039,5258,46,015,SD
Gregory,South Dakota,43438,59620,4186,46,053,SD
Minnehaha,South Dakota,61772,80213,188674,46,099,SD
Clark,South Dakota,48980,65446,3685,46,025,SD
Kingsbury,South Dakota,61699,71897,4944,46,077,SD
Clay,South Dakota,50724,88307,13957,46,027,SD
Dewey,South Dakota,47475,50559,5833,46,041,SD
Hughes,South Dakota,64783,90083,17608,46,065,SD
Sanborn,South Dakota,56875,70956,2379,46,111,SD
Hand,South Dakota,54155,73000,3256,46,059,SD
Yankton,South Dakota,58342,71004,22717,46,135,SD
Beadle,South Dakota,52313,65513,18346,46,005,SD
Davison,South Dakota,50570,70347,19871,46,035,SD
Jerauld,South Dakota,49632,69063,2018,46,073,SD
Stanley,South Dakota,71382,87552,3017,46,117,SD
Potter,South Dakota,54583,66845,2315,46,107,SD
Charles Mix,South Dakota,50481,60532,9349,46,023,SD
Marshall,South Dakota,63723,74828,4891,46,091,SD
Perkins,South Dakota,57981,70382,2897,46,105,SD
Todd,South Dakota,24331,24863,10195,46,121,SD
Oglala Lakota,South Dakota,31997,33617,14335,46,102,SD
Aurora,South Dakota,64083,73750,2763,46,003,SD
Grant,South Dakota,58158,73636,7149,46,051,SD
Tripp,South Dakota,57720,66210,5458,46,123,SD
Ziebach,South Dakota,37400,39375,2791,46,137,SD
Spink,South Dakota,54423,70292,6483,46,115,SD
Bon Homme,South Dakota,54737,71250,6929,46,009,SD
Brookings,South Dakota,58136,86983,34601,46,011,SD
Fall River,South Dakota,50588,62969,6747,46,047,SD
Hamlin,South Dakota,67105,71754,6025,46,057,SD
Jackson,South Dakota,33295,39426,3290,46,071,SD
Custer,South Dakota,58522,69805,8719,46,033,SD
Hyde,South Dakota,57788,68750,1319,46,069,SD
Faulk,South Dakota,55096,82610,2312,46,049,SD
Hutchinson,South Dakota,57089,75040,7308,46,067,SD
Walworth,South Dakota,55583,71071,5457,46,129,SD
Buffalo,South Dakota,34808,33462,2026,46,017,SD
Day,South Dakota,46679,60637,5486,46,037,SD
Douglas,South Dakota,58684,70921,2929,46,043,SD
Harding,South Dakota,59655,66875,1306,46,063,SD
McPherson,South Dakota,44574,68796,2297,46,089,SD
Roberts,South Dakota,50348,59167,10287,46,109,SD
Sully,South Dakota,62153,70156,1305,46,119,SD
Lincoln,South Dakota,82473,95160,56826,46,083,SD
Lake,South Dakota,61846,80967,12717,46,079,SD
Lawrence,South Dakota,52641,71699,25478,46,081,SD
Codington,South Dakota,56376,74525,28026,46,029,SD
Butte,South Dakota,46508,61857,10225,46,019,SD
Corson,South Dakota,35759,41382,4150,46,031,SD
Edmunds,South Dakota,71324,80948,3909,46,045,SD
Campbell,South Dakota,54449,68523,1485,46,021,SD
Bennett,South Dakota,47500,50714,3425,46,007,SD
Haakon,South Dakota,42250,46667,2018,46,055,SD
Jones,South Dakota,46149,52500,793,46,075,SD
Meade,South Dakota,60578,73770,27717,46,093,SD
Turner,South Dakota,59242,75043,8300,46,125,SD
Brown,South Dakota,58216,80586,38915,46,013,SD
Hanson,South Dakota,64696,76298,3399,46,061,SD
McCook,South Dakota,61507,76328,5548,46,087,SD
Mellette,South Dakota,30650,41389,2052,46,095,SD
Moody,South Dakota,61538,77034,6507,46,101,SD
Pennington,South Dakota,57039,73026,110685,46,103,SD
Union,South Dakota,70378,95455,15368,46,127,SD
Miner,South Dakota,52910,66974,2211,46,097,SD
Sumner,Tennessee,67204,80595,183437,47,165,TN
Trousdale,Tennessee,56321,59233,10231,47,169,TN
Clay,Tennessee,32167,43590,7654,47,027,TN
Shelby,Tennessee,51657,65547,936374,47,157,TN
Henderson,Tennessee,43305,56900,27977,47,077,TN
Jefferson,Tennessee,49139,59596,53679,47,089,TN
Sequatchie,Tennessee,49370,59397,14816,47,153,TN
Carroll,Tennessee,42637,57936,27886,47,017,TN
Davidson,Tennessee,60388,72882,687488,47,037,TN
Perry,Tennessee,41034,51474,7962,47,135,TN
Meigs,Tennessee,49167,56662,12104,47,121,TN
Haywood,Tennessee,37905,51123,17623,47,075,TN
Montgomery,Tennessee,57541,67390,200180,47,125,TN
Grundy,Tennessee,40516,50413,13344,47,061,TN
Cocke,Tennessee,36716,44008,35552,47,029,TN
DeKalb,Tennessee,45511,57414,19847,47,041,TN
Lewis,Tennessee,37277,51661,12027,47,101,TN
Obion,Tennessee,39615,51195,30365,47,131,TN
Tipton,Tennessee,61291,69214,61447,47,167,TN
Dyer,Tennessee,44185,55777,37416,47,045,TN
Hamilton,Tennessee,55070,75007,360919,47,065,TN
Polk,Tennessee,43306,54591,16814,47,139,TN
White,Tennessee,41998,50929,26800,47,185,TN
Sullivan,Tennessee,46684,59640,157050,47,163,TN
McMinn,Tennessee,43285,54927,53053,47,107,TN
Marshall,Tennessee,53197,62198,32965,47,117,TN
Rhea,Tennessee,42206,56978,32719,47,143,TN
Scott,Tennessee,38864,44837,21969,47,151,TN
Anderson,Tennessee,50392,62060,76061,47,001,TN
Fentress,Tennessee,36520,44140,18213,47,049,TN
Gibson,Tennessee,43171,54936,49228,47,053,TN
Hardeman,Tennessee,40304,48571,25443,47,069,TN
Loudon,Tennessee,58065,68823,52340,47,105,TN
Rutherford,Tennessee,67429,79582,315815,47,149,TN
Smith,Tennessee,48068,60450,19740,47,159,TN
Wilson,Tennessee,75991,87423,136666,47,189,TN
Unicoi,Tennessee,41890,49796,17811,47,171,TN
Warren,Tennessee,41125,52325,40702,47,177,TN
Washington,Tennessee,48334,65662,127805,47,179,TN
Weakley,Tennessee,39937,53802,33510,47,183,TN
Benton,Tennessee,37512,50919,16140,47,005,TN
Bledsoe,Tennessee,44122,52747,14836,47,007,TN
Campbell,Tennessee,39803,48132,39797,47,013,TN
Cannon,Tennessee,55330,65309,14178,47,015,TN
Houston,Tennessee,42711,54650,8164,47,083,TN
Maury,Tennessee,57170,68065,91976,47,119,TN
Coffee,Tennessee,50351,61791,55209,47,031,TN
Fayette,Tennessee,60711,72917,40164,47,047,TN
Hancock,Tennessee,30136,43796,6587,47,067,TN
Hawkins,Tennessee,41924,51934,56611,47,073,TN
Johnson,Tennessee,36004,42730,17753,47,091,TN
Lincoln,Tennessee,49485,60207,33924,47,103,TN
Macon,Tennessee,37430,52697,23842,47,111,TN
Moore,Tennessee,57708,69055,6378,47,127,TN
Robertson,Tennessee,63307,71393,70280,47,147,TN
Franklin,Tennessee,51585,60320,41725,47,051,TN
Blount,Tennessee,56667,70742,129927,47,009,TN
Cheatham,Tennessee,61913,71998,40181,47,021,TN
Carter,Tennessee,38092,50352,56433,47,019,TN
Grainger,Tennessee,44064,52134,23101,47,057,TN
Giles,Tennessee,49614,61696,29285,47,055,TN
Lauderdale,Tennessee,39896,44890,25989,47,097,TN
Lawrence,Tennessee,43614,53420,43390,47,099,TN
Madison,Tennessee,48161,58422,97625,47,113,TN
Marion,Tennessee,49432,57969,28538,47,115,TN
Overton,Tennessee,37197,53125,22068,47,133,TN
Pickett,Tennessee,39554,46083,5079,47,137,TN
Wayne,Tennessee,41427,51914,16693,47,181,TN
Williamson,Tennessee,112962,126774,225389,47,187,TN
Bedford,Tennessee,50415,56961,48292,47,003,TN
Greene,Tennessee,42595,52889,68834,47,059,TN
Cumberland,Tennessee,45958,56727,59216,47,035,TN
Van Buren,Tennessee,42724,52319,5760,47,175,TN
Claiborne,Tennessee,36835,49135,31732,47,025,TN
Hickman,Tennessee,43596,52635,24813,47,081,TN
Humphreys,Tennessee,45667,56186,18435,47,085,TN
Putnam,Tennessee,44259,57391,77447,47,141,TN
Sevier,Tennessee,49610,58230,97068,47,155,TN
Stewart,Tennessee,45809,58093,13427,47,161,TN
Chester,Tennessee,51946,59863,17190,47,023,TN
Decatur,Tennessee,42031,53090,11686,47,039,TN
Jackson,Tennessee,35207,49530,11682,47,087,TN
McNairy,Tennessee,39161,49862,25844,47,109,TN
Roane,Tennessee,53367,69808,53075,47,145,TN
Bradley,Tennessee,51331,62261,105749,47,011,TN
Hamblen,Tennessee,43619,54554,64132,47,063,TN
Union,Tennessee,44671,52617,19488,47,173,TN
Hardin,Tennessee,40682,50351,25715,47,071,TN
Dickson,Tennessee,53076,63915,52680,47,043,TN
Morgan,Tennessee,41333,49487,21545,47,129,TN
Monroe,Tennessee,42429,53856,46064,47,123,TN
Henry,Tennessee,40502,52742,32284,47,079,TN
Crockett,Tennessee,44717,56162,14399,47,033,TN
Lake,Tennessee,35191,44840,7401,47,095,TN
Knox,Tennessee,57470,76397,461104,47,093,TN
San Jacinto,Texas,41614,54384,28180,48,407,TX
Upshur,Texas,52162,64243,41018,48,459,TX
Waller,Texas,59642,73884,51832,48,473,TX
Wilson,Texas,76692,88764,49173,48,493,TX
Hockley,Texas,48248,56607,23064,48,219,TX
Midland,Texas,79421,94223,168167,48,329,TX
Llano,Texas,53411,62822,21047,48,299,TX
Fannin,Texas,54648,68540,34537,48,147,TX
Brazos,Texas,49181,72223,222981,48,041,TX
Gaines,Texas,63054,72461,20706,48,165,TX
Gray,Texas,47952,62078,22410,48,179,TX
Jack,Texas,52045,63105,8852,48,237,TX
Bosque,Texas,52148,61222,18296,48,035,TX
Bexar,Texas,57157,68037,1952843,48,029,TX
Baylor,Texas,40739,58214,3577,48,023,TX
Denton,Texas,86913,107016,833822,48,121,TX
Galveston,Texas,73330,89270,332885,48,167,TX
Roberts,Texas,68750,73750,805,48,393,TX
Uvalde,Texas,41679,51662,26920,48,463,TX
Bowie,Texas,50164,62071,93373,48,037,TX
Kent,Texas,44688,73750,647,48,263,TX
Somervell,Texas,60632,64464,8860,48,425,TX
Hardin,Texas,60339,76146,56765,48,199,TX
Leon,Texas,43045,57173,17225,48,289,TX
Newton,Texas,40101,49440,13914,48,351,TX
Reeves,Texas,53311,62149,15492,48,389,TX
Travis,Texas,75887,96847,1226805,48,453,TX
Collingsworth,Texas,39120,50096,2969,48,087,TX
Erath,Texas,52742,74085,41841,48,143,TX
Motley,Texas,43859,63194,1252,48,345,TX
Coleman,Texas,46743,58463,8334,48,083,TX
Medina,Texas,62599,78571,50057,48,325,TX
Henderson,Texas,47355,58429,81070,48,213,TX
Lamar,Texas,45117,56906,49611,48,277,TX
Kimble,Texas,43328,57112,4373,48,267,TX
Washington,Texas,54971,70543,35163,48,477,TX
